Id,MSSubClass,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,KitchenQual,FireplaceQu,GarageFinish,GarageQual,GarageCond,PoolQC,SalePrice,MSZoning_RL,MSZoning_RM,MSZoning_C (all),MSZoning_FV,MSZoning_RH,Alley_nan,Alley_Grvl,Alley_Pave,LotShape_Reg,LotShape_IR1,LotShape_IR2,LotShape_IR3,LandContour_Lvl,LandContour_Bnk,LandContour_Low,LandContour_HLS,LotConfig_Inside,LotConfig_FR2,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_CollgCr,Neighborhood_Veenker,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Mitchel,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_Sawyer,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_SawyerW,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Edwards,Neighborhood_Timber,Neighborhood_Gilbert,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_NPkVill,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,Condition1_Norm,Condition1_Feedr,Condition1_PosN,Condition1_Artery,Condition1_RRAe,Condition1_RRNn,Condition1_RRAn,Condition1_PosA,Condition1_RRNe,Condition2_Norm,Condition2_Artery,Condition2_RRNn,Condition2_Feedr,Condition2_PosN,Condition2_PosA,Condition2_RRAn,Condition2_RRAe,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_TwnhsE,BldgType_Twnhs,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Mansard,RoofStyle_Flat,RoofStyle_Shed,Exterior1st_VinylSd,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior1st_HdBoard,Exterior1st_BrkFace,Exterior1st_WdShing,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_AsbShng,Exterior1st_Stucco,Exterior1st_BrkComm,Exterior1st_AsphShn,Exterior1st_Stone,Exterior1st_ImStucc,Exterior1st_CBlock,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_Wd Shng,Exterior2nd_HdBoard,Exterior2nd_Plywood,Exterior2nd_Wd Sdng,Exterior2nd_CmentBd,Exterior2nd_BrkFace,Exterior2nd_Stucco,Exterior2nd_AsbShng,Exterior2nd_Brk Cmn,Exterior2nd_ImStucc,Exterior2nd_AsphShn,Exterior2nd_Stone,Exterior2nd_Other,Exterior2nd_CBlock,MasVnrType_BrkFace,MasVnrType_nan,MasVnrType_Stone,MasVnrType_BrkCmn,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,Foundation_Wood,Foundation_Slab,Foundation_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,Heating_OthW,Heating_Floor,Electrical_SBrkr,Electrical_FuseF,Electrical_FuseA,Electrical_FuseP,Electrical_Mix,Electrical_nan,Functional_Typ,Functional_Min1,Functional_Maj1,Functional_Min2,Functional_Mod,Functional_Maj2,Functional_Sev,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_nan,GarageType_Basment,GarageType_2Types,PavedDrive_Y,PavedDrive_N,PavedDrive_P,Fence_nan,Fence_MnPrv,Fence_GdWo,Fence_GdPrv,Fence_MnWw,SaleType_WD,SaleType_New,SaleType_COD,SaleType_ConLD,SaleType_ConLI,SaleType_CWD,SaleType_ConLw,SaleType_Con,SaleType_Oth,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Partial,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,LotFrontage_percentile,LotArea_percentile,YearBuilt_percentile,YearRemodAdd_percentile,MasVnrArea_percentile,BsmtFinSF1_percentile,BsmtFinSF2_percentile,BsmtUnfSF_percentile,TotalBsmtSF_percentile,1stFlrSF_percentile,2ndFlrSF_percentile,LowQualFinSF_percentile,BsmtFullBath_percentile,BsmtHalfBath_percentile,FullBath_percentile,HalfBath_percentile,BedroomAbvGr_percentile,KitchenAbvGr_percentile,TotRmsAbvGrd_percentile,Fireplaces_percentile,GarageYrBlt_percentile,GarageCars_percentile,GarageArea_percentile,WoodDeckSF_percentile,OpenPorchSF_percentile,EnclosedPorch_percentile,3SsnPorch_percentile,ScreenPorch_percentile,PoolArea_percentile,MiscVal_percentile,MoSold_percentile,YrSold_percentile
1102,0.0625,0.5,0.5,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.7142857142857143,0.42857142857142855,0.6,1,0.6,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,119500.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3759367194004996,0.5445205479452054,0.47636986301369866,0.3030821917808219,0.296831955922865,0.5226027397260274,0.9339041095890411,0.2726027397260274,0.45308219178082193,0.3352739726027397,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.22910958904109588,0.313013698630137,0.5592465753424658,0.4777397260273973,0.17328767123287672,0.23664383561643837,0.5123277737490936,0.1821917808219178,0.16061643835616438,0.26095890410958905,0.225,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.638013698630137,0.32808219178082193
1103,0.0625,0.5,0.7,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.5714285714285714,0.2857142857142857,1.0,1,0.6,0.16666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.2,135000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5299750208159867,0.19006849315068494,0.33835616438356164,0.6907534246575342,0.6181129476584022,0.6469178082191781,0.44315068493150683,0.4537671232876712,0.5212328767123288,0.5527397260273973,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.22910958904109588,0.313013698630137,0.1613013698630137,0.4777397260273973,0.40513698630136985,0.23664383561643837,0.23567802755620015,0.1821917808219178,0.12397260273972603,0.26095890410958905,0.45787671232876714,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.19657534246575342,0.32808219178082193
1104,0.0625,0.6,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6,0.8571428571428571,0.2857142857142857,1.0,1,0.6,0.5,1.0,0.6666666666666666,0.6666666666666666,0.2,159500.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6994171523730225,0.4178082191780822,0.3236301369863014,0.18047945205479451,0.296831955922865,0.7003424657534246,0.44315068493150683,0.040753424657534246,0.1095890410958904,0.6085616438356164,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.9715753424657534,0.22910958904109588,0.313013698630137,0.5592465753424658,0.4777397260273973,0.40513698630136985,0.6955479452054795,0.15881073241479332,0.5907534246575342,0.660958904109589,0.26095890410958905,0.225,0.9582191780821918,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.638013698630137,0.10787671232876712
1105,0.875,0.5,0.5,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.2857142857142857,0.2857142857142857,0.6,1,0.6,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,106000.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.027477102414654453,0.018493150684931507,0.4606164383561644,0.288013698630137,0.8839531680440771,0.16027397260273973,0.44315068493150683,0.6198630136986302,0.09657534246575343,0.03493150684931507,0.7017123287671233,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.7147260273972603,0.8089041095890411,0.5592465753424658,0.4777397260273973,0.40513698630136985,0.23664383561643837,0.3701957940536621,0.5907534246575342,0.4136986301369863,0.26095890410958905,0.225,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.19657534246575342,0.32808219178082193
1106,0.375,0.8,0.5,0.8,0.6,1.0,0.6666666666666666,0.8,1.0,0.2857142857142857,1.0,1,0.8,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.2,325000.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9113238967527061,0.8047945205479452,0.6616438356164384,0.5246575342465754,0.9211432506887053,0.8883561643835617,0.44315068493150683,0.46335616438356164,0.834931506849315,0.8123287671232877,0.9458904109589041,0.4914383561643836,0.788013698630137,0.47226027397260273,0.7147260273972603,0.8089041095890411,0.5592465753424658,0.4777397260273973,0.9219178082191781,0.9575342465753425,0.616751269035533,0.5907534246575342,0.8791095890410959,0.7825342465753424,0.541095890410959,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.19657534246575342,0.9404109589041096
1107,0.0625,0.7,0.5,0.8,0.6,0.8333333333333334,0.6666666666666666,0.6,1.0,0.2857142857142857,0.8,1,0.8,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2,179900.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9637801831806828,0.6191780821917808,0.6270547945205479,0.4695205479452055,0.296831955922865,0.7660958904109589,0.44315068493150683,0.20034246575342465,0.40034246575342464,0.7791095890410958,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.7147260273972603,0.313013698630137,0.5592465753424658,0.4777397260273973,0.40513698630136985,0.6955479452054795,0.5725163161711385,0.5907534246575342,0.8815068493150685,0.26095890410958905,0.9815068493150685,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.3147260273972603,0.32808219178082193
1108,0.375,0.7,0.5,0.8,0.6,1.0,0.8333333333333334,0.4,0.2857142857142857,0.2857142857142857,1.0,1,0.8,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.2,274725.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9958368026644463,0.976027397260274,0.915068493150685,0.8678082191780822,0.296831955922865,0.16027397260273973,0.44315068493150683,0.7839041095890411,0.3613013698630137,0.2568493150684932,0.947945205479452,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.7147260273972603,0.8089041095890411,0.5592465753424658,0.4777397260273973,0.9219178082191781,0.6955479452054795,0.9050036258158085,0.5907534246575342,0.3681506849315068,0.26095890410958905,0.8373287671232876,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.8232876712328767,0.10787671232876712
1109,0.375,0.6,0.5,0.6,0.6,0.8333333333333334,0.6666666666666666,0.4,0.2857142857142857,0.2857142857142857,1.0,1,0.6,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.2,181000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.3,0.7428082191780822,0.6410958904109589,0.296831955922865,0.16027397260273973,0.44315068493150683,0.8126712328767123,0.42226027397260274,0.3321917808219178,0.763013698630137,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.7147260273972603,0.8089041095890411,0.5592465753424658,0.4777397260273973,0.6554794520547945,0.6955479452054795,0.7186366932559826,0.5907534246575342,0.47157534246575344,0.5900684931506849,0.6530821917808219,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.9328767123287671,0.32808219178082193
1110,0.0625,0.8,0.5,0.8,0.6,1.0,0.6666666666666666,0.6,1.0,0.2857142857142857,1.0,1,0.8,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.2,280000.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9492089925062448,0.7321917808219178,0.8297945205479452,0.8095890410958904,0.6143250688705234,0.8914383561643836,0.44315068493150683,0.7431506849315068,0.9602739726027397,0.951027397260274,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.7147260273972603,0.313013698630137,0.5592465753424658,0.4777397260273973,0.6554794520547945,0.6955479452054795,0.817258883248731,0.934931506849315,0.9554794520547946,0.648972602739726,0.9547945205479452,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.11198630136986301,0.7647260273972603
1111,0.375,0.6,0.5,0.6,0.6,0.8333333333333334,0.6666666666666666,0.4,1.0,0.2857142857142857,0.8,1,0.6,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2,188000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.2945205479452055,0.6743150684931507,0.5476027397260274,0.296831955922865,0.4006849315068493,0.44315068493150683,0.5582191780821918,0.22294520547945204,0.11575342465753424,0.8660958904109589,0.4914383561643836,0.788013698630137,0.47226027397260273,0.7147260273972603,0.8089041095890411,0.5592465753424658,0.4777397260273973,0.8321917808219178,0.6955479452054795,0.6298042059463379,0.5907534246575342,0.37876712328767126,0.861986301369863,0.803082191780822,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.4712328767123288,0.5448630136986301
1112,0.375,0.7,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.8571428571428571,0.2857142857142857,0.6,1,0.6,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.2,205000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7352206494587843,0.6373287671232877,0.5308219178082192,0.3523972602739726,0.9817493112947658,0.5171232876712328,0.44315068493150683,0.42773972602739724,0.2606164383561644,0.5171232876712328,0.8479452054794521,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.7147260273972603,0.8089041095890411,0.9075342465753424,0.4777397260273973,0.8321917808219178,0.6955479452054795,0.4372733865119652,0.5907534246575342,0.5188356164383562,0.26095890410958905,0.7534246575342466,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.8232876712328767,0.5448630136986301
1113,0.0625,0.5,0.7,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,1.0,0.2857142857142857,0.6,1,0.6,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,129900.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5907577019150708,0.20205479452054795,0.29143835616438357,0.16095890410958905,0.296831955922865,0.7486301369863013,0.44315068493150683,0.1363013698630137,0.27808219178082194,0.16643835616438357,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.22910958904109588,0.313013698630137,0.1613013698630137,0.4777397260273973,0.17328767123287672,0.23664383561643837,0.19398114575779551,0.1821917808219178,0.22773972602739725,0.26095890410958905,0.225,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.638013698630137,0.10787671232876712
1114,0.0625,0.5,0.7,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.7142857142857143,0.2857142857142857,0.8,1,0.8,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,134500.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45961698584512906,0.4184931506849315,0.24349315068493152,0.8678082191780822,0.296831955922865,0.6897260273972603,0.44315068493150683,0.3938356164383562,0.5178082191780822,0.4123287671232877,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.22910958904109588,0.313013698630137,0.1613013698630137,0.4777397260273973,0.40513698630136985,0.23664383561643837,0.14757070340826686,0.1821917808219178,0.1023972602739726,0.26095890410958905,0.4636986301369863,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.3147260273972603,0.32808219178082193
1115,0.0625,0.5,0.7,0.6,0.8,0.6666666666666666,0.6666666666666666,0.4,0.5714285714285714,0.2857142857142857,1.0,1,0.8,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,117000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8592839300582847,0.11506849315068493,0.25582191780821917,0.6410958904109589,0.296831955922865,0.523972602739726,0.44315068493150683,0.45,0.29726027397260274,0.18287671232876712,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.22910958904109588,0.313013698630137,0.1613013698630137,0.4777397260273973,0.04589041095890411,0.23664383561643837,0.17041334300217548,0.1821917808219178,0.2476027397260274,0.26095890410958905,0.225,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.7599315068493151,0.10787671232876712
1116,0.0625,0.8,0.5,0.8,0.6,1.0,0.6666666666666666,0.4,1.0,0.2857142857142857,1.0,1,1.0,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.2,318000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8855120732722731,0.7856164383561643,0.9547945205479452,0.927054794520548,0.8977272727272727,0.8801369863013698,0.44315068493150683,0.6945205479452055,0.9465753424657535,0.9315068493150684,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.7147260273972603,0.313013698630137,0.5592465753424658,0.4777397260273973,0.6554794520547945,0.6955479452054795,0.9441624365482234,0.934931506849315,0.9842465753424657,0.26095890410958905,0.225,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.9328767123287671,0.32808219178082193
